cbsa_code,csa_code,cbsa_title,metro_micro_indicator,csa_title, cbsa_population ,population_year,cbsa_year
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16820,,"Charlottesville, VA",1,,222860,2012,2020
16820,,"Charlottesville, VA",1,,222860,2012,2020
16820,,"Charlottesville, VA",1,,222860,2012,2020
16820,,"Charlottesville, VA",1,,222860,2012,2020
16820,,"Charlottesville, VA",1,,222860,2012,2020
16860,174,"Chattanooga, TN-GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",537889,2012,2020
16860,174,"Chattanooga, TN-GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",537889,2012,2020
16860,174,"Chattanooga, TN-GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",537889,2012,2020
16860,174,"Chattanooga, TN-GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",537889,2012,2020
16860,174,"Chattanooga, TN-GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",537889,2012,2020
16860,174,"Chattanooga, TN-GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",537889,2012,2020
16940,,"Cheyenne, WY",1,,94483,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI",1,"Chicago-Naperville, IL-IN-WI",9522434,2012,2020
17020,,"Chico, CA",1,,221539,2012,2020
17060,198,"Chillicothe, OH",2,"Columbus-Marion-Zanesville, OH",77429,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17140,178,"Cincinnati, OH-KY-IN",1,"Cincinnati-Wilmington-Maysville, OH-KY-IN",2128603,2012,2020
17220,,"Clarksburg, WV",2,,94310,2012,2020
17220,,"Clarksburg, WV",2,,94310,2012,2020
17220,,"Clarksburg, WV",2,,94310,2012,2020
17260,,"Clarksdale, MS",2,,25709,2012,2020
17300,,"Clarksville, TN-KY",1,,274342,2012,2020
17300,,"Clarksville, TN-KY",1,,274342,2012,2020
17300,,"Clarksville, TN-KY",1,,274342,2012,2020
17300,,"Clarksville, TN-KY",1,,274342,2012,2020
17340,,"Clearlake, CA",2,,63983,2012,2020
17380,185,"Cleveland, MS",2,"Cleveland-Indianola, MS",33904,2012,2020
17420,174,"Cleveland, TN",1,"Chattanooga-Cleveland-Dalton, TN-GA",117820,2012,2020
17420,174,"Cleveland, TN",1,"Chattanooga-Cleveland-Dalton, TN-GA",117820,2012,2020
17460,184,"Cleveland-Elyria, OH",1,"Cleveland-Akron-Canton, OH",2063535,2012,2020
17460,184,"Cleveland-Elyria, OH",1,"Cleveland-Akron-Canton, OH",2063535,2012,2020
17460,184,"Cleveland-Elyria, OH",1,"Cleveland-Akron-Canton, OH",2063535,2012,2020
17460,184,"Cleveland-Elyria, OH",1,"Cleveland-Akron-Canton, OH",2063535,2012,2020
17460,184,"Cleveland-Elyria, OH",1,"Cleveland-Akron-Canton, OH",2063535,2012,2020
17500,163,"Clewiston, FL",2,"Cape Coral-Fort Myers-Naples, FL",37447,2012,2020
17540,209,"Clinton, IA",2,"Davenport-Moline, IA-IL",48717,2012,2020
17580,188,"Clovis, NM",2,"Clovis-Portales, NM",49938,2012,2020
17620,434,"Coamo, PR",2,"Ponce-Yauco-Coamo, PR",,2012,2020
17640,490,"Coco, PR",2,"San Juan-Bayamón, PR",,2012,2020
17660,518,"Coeur d'Alene, ID",1,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",142357,2012,2020
17700,,"Coffeyville, KS",2,,34459,2012,2020
17740,310,"Coldwater, MI",2,"Kalamazoo-Battle Creek-Portage, MI",43868,2012,2020
17780,,"College Station-Bryan, TX",1,,234501,2012,2020
17780,,"College Station-Bryan, TX",1,,234501,2012,2020
17780,,"College Station-Bryan, TX",1,,234501,2012,2020
17820,,"Colorado Springs, CO",1,,668353,2012,2020
17820,,"Colorado Springs, CO",1,,668353,2012,2020
17860,190,"Columbia, MO",1,"Columbia-Moberly-Mexico, MO",168535,2012,2020
17860,190,"Columbia, MO",1,"Columbia-Moberly-Mexico, MO",168535,2012,2020
17860,190,"Columbia, MO",1,"Columbia-Moberly-Mexico, MO",168535,2012,2020
17900,192,"Columbia, SC",1,"Columbia-Orangeburg-Newberry, SC",784745,2012,2020
17900,192,"Columbia, SC",1,"Columbia-Orangeburg-Newberry, SC",784745,2012,2020
17900,192,"Columbia, SC",1,"Columbia-Orangeburg-Newberry, SC",784745,2012,2020
17900,192,"Columbia, SC",1,"Columbia-Orangeburg-Newberry, SC",784745,2012,2020
17900,192,"Columbia, SC",1,"Columbia-Orangeburg-Newberry, SC",784745,2012,2020
17900,192,"Columbia, SC",1,"Columbia-Orangeburg-Newberry, SC",784745,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
17980,194,"Columbus, GA-AL",1,"Columbus-Auburn-Opelika, GA-AL",310531,2012,2020
18020,294,"Columbus, IN",1,"Indianapolis-Carmel-Muncie, IN",79129,2012,2020
18060,200,"Columbus, MS",2,"Columbus-West Point, MS",59670,2012,2020
18100,,"Columbus, NE",2,,32681,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18140,198,"Columbus, OH",1,"Columbus-Marion-Zanesville, OH",1944002,2012,2020
18180,148,"Concord, NH",2,"Boston-Worcester-Providence, MA-RI-NH-CT",146761,2012,2020
18220,458,"Connersville, IN",2,"Richmond-Connersville, IN",24029,2012,2020
18260,,"Cookeville, TN",2,,106860,2012,2020
18260,,"Cookeville, TN",2,,106860,2012,2020
18260,,"Cookeville, TN",2,,106860,2012,2020
18300,,"Coos Bay, OR",2,,62534,2012,2020
18380,,"Cordele, GA",2,,23606,2012,2020
18420,539,"Corinth, MS",2,"Tupelo-Corinth, MS",37164,2012,2020
18460,122,"Cornelia, GA",2,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",43520,2012,2020
18500,236,"Corning, NY",2,"Elmira-Corning, NY",99063,2012,2020
18580,204,"Corpus Christi, TX",1,"Corpus Christi-Kingsville-Alice, TX",437109,2012,2020
18580,204,"Corpus Christi, TX",1,"Corpus Christi-Kingsville-Alice, TX",437109,2012,2020
18620,206,"Corsicana, TX",2,"Dallas-Fort Worth, TX-OK",47979,2012,2020
18660,296,"Cortland, NY",2,"Ithaca-Cortland, NY",49474,2012,2020
18700,440,"Corvallis, OR",1,"Portland-Vancouver-Salem, OR-WA",86430,2012,2020
18740,,"Coshocton, OH",2,,36779,2012,2020
18780,525,"Craig, CO",2,"Steamboat Springs-Craig, CO",13200,2012,2020
18820,294,"Crawfordsville, IN",2,"Indianapolis-Carmel-Muncie, IN",38254,2012,2020
18860,,"Crescent City, CA",2,,28290,2012,2020
18880,,"Crestview-Fort Walton Beach-Destin, FL",1,,247665,2012,2020
18880,,"Crestview-Fort Walton Beach-Destin, FL",1,,247665,2012,2020
18900,,"Crossville, TN",2,,57029,2012,2020
18980,142,"Cullman, AL",2,"Birmingham-Hoover-Talladega, AL",80440,2012,2020
19000,,"Cullowhee, NC",2,,40448,2012,2020
19000,,"Cullowhee, NC",2,,40448,2012,2020
19060,,"Cumberland, MD-WV",1,,101968,2012,2020
19060,,"Cumberland, MD-WV",1,,101968,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19100,206,"Dallas-Fort Worth-Arlington, TX",1,"Dallas-Fort Worth, TX-OK",6700991,2012,2020
19140,174,"Dalton, GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",142751,2012,2020
19140,174,"Dalton, GA",1,"Chattanooga-Cleveland-Dalton, TN-GA",142751,2012,2020
19180,,"Danville, IL",1,,80727,2012,2020
19220,,"Danville, KY",2,,53119,2012,2020
19220,,"Danville, KY",2,,53119,2012,2020
19260,,"Danville, VA",2,,105803,2012,2020
19260,,"Danville, VA",2,,105803,2012,2020
19300,380,"Daphne-Fairhope-Foley, AL",1,"Mobile-Daphne-Fairhope, AL",190790,2012,2020
19340,209,"Davenport-Moline-Rock Island, IA-IL",1,"Davenport-Moline, IA-IL",382630,2012,2020
19340,209,"Davenport-Moline-Rock Island, IA-IL",1,"Davenport-Moline, IA-IL",382630,2012,2020
19340,209,"Davenport-Moline-Rock Island, IA-IL",1,"Davenport-Moline, IA-IL",382630,2012,2020
19340,209,"Davenport-Moline-Rock Island, IA-IL",1,"Davenport-Moline, IA-IL",382630,2012,2020
19420,174,"Dayton, TN",2,"Chattanooga-Cleveland-Dalton, TN-GA",32247,2012,2020
19430,212,"Dayton-Kettering, OH",1,"Dayton-Springfield-Kettering, OH",800972,2012,2020
19430,212,"Dayton-Kettering, OH",1,"Dayton-Springfield-Kettering, OH",800972,2012,2020
19430,212,"Dayton-Kettering, OH",1,"Dayton-Springfield-Kettering, OH",800972,2012,2020
19460,290,"Decatur, AL",1,"Huntsville-Decatur, AL",154233,2012,2020
19460,290,"Decatur, AL",1,"Huntsville-Decatur, AL",154233,2012,2020
19500,,"Decatur, IL",1,,110122,2012,2020
19540,258,"Decatur, IN",2,"Fort Wayne-Huntington-Auburn, IN",34365,2012,2020
19580,,"Defiance, OH",2,,38677,2012,2020
19620,,"Del Rio, TX",2,,48705,2012,2020
19660,422,"Deltona-Daytona Beach-Ormond Beach, FL",1,"Orlando-Lakeland-Deltona, FL",595309,2012,2020
19660,422,"Deltona-Daytona Beach-Ormond Beach, FL",1,"Orlando-Lakeland-Deltona, FL",595309,2012,2020
19700,,"Deming, NM",2,,25041,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19740,216,"Denver-Aurora-Lakewood, CO",1,"Denver-Aurora, CO",2645209,2012,2020
19760,217,"DeRidder, LA",2,"DeRidder-Fort Polk South, LA",36281,2012,2020
19780,218,"Des Moines-West Des Moines, IA",1,"Des Moines-Ames-West Des Moines, IA",588999,2012,2020
19780,218,"Des Moines-West Des Moines, IA",1,"Des Moines-Ames-West Des Moines, IA",588999,2012,2020
19780,218,"Des Moines-West Des Moines, IA",1,"Des Moines-Ames-West Des Moines, IA",588999,2012,2020
19780,218,"Des Moines-West Des Moines, IA",1,"Des Moines-Ames-West Des Moines, IA",588999,2012,2020
19780,218,"Des Moines-West Des Moines, IA",1,"Des Moines-Ames-West Des Moines, IA",588999,2012,2020
19780,218,"Des Moines-West Des Moines, IA",1,"Des Moines-Ames-West Des Moines, IA",588999,2012,2020
19820,220,"Detroit-Warren-Dearborn, MI",1,"Detroit-Warren-Ann Arbor, MI",4292060,2012,2020
19820,220,"Detroit-Warren-Dearborn, MI",1,"Detroit-Warren-Ann Arbor, MI",4292060,2012,2020
19820,220,"Detroit-Warren-Dearborn, MI",1,"Detroit-Warren-Ann Arbor, MI",4292060,2012,2020
19820,220,"Detroit-Warren-Dearborn, MI",1,"Detroit-Warren-Ann Arbor, MI",4292060,2012,2020
19820,220,"Detroit-Warren-Dearborn, MI",1,"Detroit-Warren-Ann Arbor, MI",4292060,2012,2020
19820,220,"Detroit-Warren-Dearborn, MI",1,"Detroit-Warren-Ann Arbor, MI",4292060,2012,2020
19860,,"Dickinson, ND",2,,26771,2012,2020
19860,,"Dickinson, ND",2,,26771,2012,2020
19940,221,"Dixon, IL",2,"Dixon-Sterling, IL",35037,2012,2020
19980,,"Dodge City, KS",2,,34752,2012,2020
20020,222,"Dothan, AL",1,"Dothan-Ozark, AL",147620,2012,2020
20020,222,"Dothan, AL",1,"Dothan-Ozark, AL",147620,2012,2020
20020,222,"Dothan, AL",1,"Dothan-Ozark, AL",147620,2012,2020
20060,,"Douglas, GA",2,,43170,2012,2020
20060,,"Douglas, GA",2,,43170,2012,2020
20100,428,"Dover, DE",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",167626,2012,2020
20140,,"Dublin, GA",2,,57938,2012,2020
20140,,"Dublin, GA",2,,57938,2012,2020
20140,,"Dublin, GA",2,,57938,2012,2020
20180,524,"DuBois, PA",2,"State College-DuBois, PA",81184,2012,2020
20220,,"Dubuque, IA",1,,95097,2012,2020
20260,,"Duluth, MN-WI",1,,279452,2012,2020
20260,,"Duluth, MN-WI",1,,279452,2012,2020
20260,,"Duluth, MN-WI",1,,279452,2012,2020
20260,,"Duluth, MN-WI",1,,279452,2012,2020
20300,,"Dumas, TX",2,,22313,2012,2020
20340,,"Duncan, OK",2,,44779,2012,2020
20420,,"Durango, CO",2,,52401,2012,2020
20460,206,"Durant, OK",2,"Dallas-Fort Worth, TX-OK",43399,2012,2020
20500,450,"Durham-Chapel Hill, NC",1,"Raleigh-Durham-Cary, NC",522826,2012,2020
20500,450,"Durham-Chapel Hill, NC",1,"Raleigh-Durham-Cary, NC",522826,2012,2020
20500,450,"Durham-Chapel Hill, NC",1,"Raleigh-Durham-Cary, NC",522826,2012,2020
20500,450,"Durham-Chapel Hill, NC",1,"Raleigh-Durham-Cary, NC",522826,2012,2020
20500,450,"Durham-Chapel Hill, NC",1,"Raleigh-Durham-Cary, NC",522826,2012,2020
20540,,"Dyersburg, TN",2,,38255,2012,2020
20580,,"Eagle Pass, TX",2,,55365,2012,2020
20660,548,"Easton, MD",2,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",38098,2012,2020
20700,408,"East Stroudsburg, PA",1,"New York-Newark, NY-NJ-CT-PA",168798,2012,2020
20740,232,"Eau Claire, WI",1,"Eau Claire-Menomonie, WI",163599,2012,2020
20740,232,"Eau Claire, WI",1,"Eau Claire-Menomonie, WI",163599,2012,2020
20780,233,"Edwards, CO",2,"Edwards-Glenwood Springs, CO",51874,2012,2020
20820,,"Effingham, IL",2,,34353,2012,2020
20900,288,"El Campo, TX",2,"Houston-The Woodlands, TX",41285,2012,2020
20940,,"El Centro, CA",1,,176948,2012,2020
20980,,"El Dorado, AR",2,,40867,2012,2020
21020,545,"Elizabeth City, NC",2,"Virginia Beach-Norfolk, VA-NC",64244,2012,2020
21020,545,"Elizabeth City, NC",2,"Virginia Beach-Norfolk, VA-NC",64244,2012,2020
21060,350,"Elizabethtown-Fort Knox, KY",1,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",150413,2012,2020
21060,350,"Elizabethtown-Fort Knox, KY",1,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",150413,2012,2020
21060,350,"Elizabethtown-Fort Knox, KY",1,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",150413,2012,2020
21120,,"Elk City, OK",2,,23081,2012,2020
21140,515,"Elkhart-Goshen, IN",1,"South Bend-Elkhart-Mishawaka, IN-MI",199619,2012,2020
21180,,"Elkins, WV",2,,29384,2012,2020
21220,,"Elko, NV",2,,53217,2012,2020
21220,,"Elko, NV",2,,53217,2012,2020
21260,,"Ellensburg, WA",2,,41672,2012,2020
21300,236,"Elmira, NY",1,"Elmira-Corning, NY",88911,2012,2020
21340,238,"El Paso, TX",1,"El Paso-Las Cruces, TX-NM",830735,2012,2020
21340,238,"El Paso, TX",1,"El Paso-Las Cruces, TX-NM",830735,2012,2020
21380,,"Emporia, KS",2,,33748,2012,2020
21380,,"Emporia, KS",2,,33748,2012,2020
21420,,"Enid, OK",1,,61189,2012,2020
21460,,"Enterprise, AL",2,,51252,2012,2020
21500,240,"Erie, PA",1,"Erie-Meadville, PA",280646,2012,2020
21540,,"Escanaba, MI",2,,36884,2012,2020
21580,106,"Española, NM",2,"Albuquerque-Santa Fe-Las Vegas, NM",40318,2012,2020
21640,,"Eufaula, AL-GA",2,,,2012,2020
21640,,"Eufaula, AL-GA",2,,,2012,2020
21660,,"Eugene-Springfield, OR",1,,354542,2012,2020
21700,,"Eureka-Arcata, CA",2,,134827,2012,2020
21740,,"Evanston, WY",2,,21025,2012,2020
21780,,"Evansville, IN-KY",1,,313433,2012,2020
21780,,"Evansville, IN-KY",1,,313433,2012,2020
21780,,"Evansville, IN-KY",1,,313433,2012,2020
21780,,"Evansville, IN-KY",1,,313433,2012,2020
21820,,"Fairbanks, AK",1,,100272,2012,2020
21840,,"Fairfield, IA",2,,16867,2012,2020
21860,,"Fairmont, MN",2,,,2012,2020
21900,390,"Fairmont, WV",2,"Morgantown-Fairmont, WV",56678,2012,2020
21980,,"Fallon, NV",2,,24375,2012,2020
22020,244,"Fargo, ND-MN",1,"Fargo-Wahpeton, ND-MN",216312,2012,2020
22020,244,"Fargo, ND-MN",1,"Fargo-Wahpeton, ND-MN",216312,2012,2020
22060,378,"Faribault-Northfield, MN",2,"Minneapolis-St. Paul, MN-WI",64854,2012,2020
22100,476,"Farmington, MO",2,"St. Louis-St. Charles-Farmington, MO-IL",65917,2012,2020
22140,,"Farmington, NM",1,,128529,2012,2020
22180,246,"Fayetteville, NC",1,"Fayetteville-Sanford-Lumberton, NC",122135,2012,2020
22180,246,"Fayetteville, NC",1,"Fayetteville-Sanford-Lumberton, NC",122135,2012,2020
22180,246,"Fayetteville, NC",1,"Fayetteville-Sanford-Lumberton, NC",122135,2012,2020
22220,,"Fayetteville-Springdale-Rogers, AR",1,,482200,2012,2020
22220,,"Fayetteville-Springdale-Rogers, AR",1,,482200,2012,2020
22220,,"Fayetteville-Springdale-Rogers, AR",1,,482200,2012,2020
22260,,"Fergus Falls, MN",2,,57288,2012,2020
22280,456,"Fernley, NV",2,"Reno-Carson City-Fernley, NV",51327,2012,2020
22300,534,"Findlay, OH",2,"Toledo-Findlay-Tiffin, OH",75671,2012,2020
22340,,"Fitzgerald, GA",2,,17538,2012,2020
22380,,"Flagstaff, AZ",1,,136011,2012,2020
22420,220,"Flint, MI",1,"Detroit-Warren-Ann Arbor, MI",418408,2012,2020
22500,,"Florence, SC",1,,206087,2012,2020
22500,,"Florence, SC",1,,206087,2012,2020
22520,,"Florence-Muscle Shoals, AL",1,,146988,2012,2020
22520,,"Florence-Muscle Shoals, AL",1,,146988,2012,2020
22540,,"Fond du Lac, WI",1,,101843,2012,2020
22580,,"Forest City, NC",2,,67323,2012,2020
22620,368,"Forrest City, AR",2,"Memphis-Forrest City, TN-MS-AR",27858,2012,2020
22660,,"Fort Collins, CO",1,,310487,2012,2020
22700,,"Fort Dodge, IA",2,,37273,2012,2020
22780,,"Fort Leonard Wood, MO",2,,53259,2012,2020
22800,161,"Fort Madison-Keokuk, IA-IL-MO",2,"Burlington-Fort Madison-Keokuk, IA-IL-MO",61477,2012,2020
22800,161,"Fort Madison-Keokuk, IA-IL-MO",2,"Burlington-Fort Madison-Keokuk, IA-IL-MO",61477,2012,2020
22800,161,"Fort Madison-Keokuk, IA-IL-MO",2,"Burlington-Fort Madison-Keokuk, IA-IL-MO",61477,2012,2020
22820,,"Fort Morgan, CO",2,,28472,2012,2020
22840,497,"Fort Payne, AL",2,"Scottsboro-Fort Payne, AL",,2012,2020
22860,217,"Fort Polk South, LA",2,"DeRidder-Fort Polk South, LA",53869,2012,2020
22900,,"Fort Smith, AR-OK",1,,280521,2012,2020
22900,,"Fort Smith, AR-OK",1,,280521,2012,2020
22900,,"Fort Smith, AR-OK",1,,280521,2012,2020
22900,,"Fort Smith, AR-OK",1,,280521,2012,2020
23060,258,"Fort Wayne, IN",1,"Fort Wayne-Huntington-Auburn, IN",421406,2012,2020
23060,258,"Fort Wayne, IN",1,"Fort Wayne-Huntington-Auburn, IN",421406,2012,2020
23140,320,"Frankfort, IN",2,"Lafayette-West Lafayette-Frankfort, IN",33022,2012,2020
23180,336,"Frankfort, KY",2,"Lexington-Fayette--Richmond--Frankfort, KY",71532,2012,2020
23180,336,"Frankfort, KY",2,"Lexington-Fayette--Richmond--Frankfort, KY",71532,2012,2020
23240,314,"Fredericksburg, TX",2,"Kerrville-Fredericksburg, TX",25153,2012,2020
23300,466,"Freeport, IL",2,"Rockford-Freeport-Rochelle, IL",46959,2012,2020
23340,420,"Fremont, NE",2,"Omaha-Council Bluffs-Fremont, NE-IA",36427,2012,2020
23380,534,"Fremont, OH",2,"Toledo-Findlay-Tiffin, OH",60510,2012,2020
23420,260,"Fresno, CA",1,"Fresno-Madera-Hanford, CA",947895,2012,2020
23460,,"Gadsden, AL",1,,104392,2012,2020
23500,273,"Gaffney, SC",2,"Greenville-Spartanburg-Anderson, SC",55662,2012,2020
23540,264,"Gainesville, FL",1,"Gainesville-Lake City, FL",268232,2012,2020
23540,264,"Gainesville, FL",1,"Gainesville-Lake City, FL",268232,2012,2020
23540,264,"Gainesville, FL",1,"Gainesville-Lake City, FL",268232,2012,2020
23580,122,"Gainesville, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",185416,2012,2020
23620,206,"Gainesville, TX",2,"Dallas-Fort Worth, TX-OK",38688,2012,2020
23660,,"Galesburg, IL",2,,52247,2012,2020
23700,,"Gallup, NM",2,,73016,2012,2020
23780,,"Garden City, KS",2,,41168,2012,2020
23780,,"Garden City, KS",2,,41168,2012,2020
23820,456,"Gardnerville Ranchos, NV",2,"Reno-Carson City-Fernley, NV",46996,2012,2020
23860,396,"Georgetown, SC",2,"Myrtle Beach-Conway, SC-NC",60189,2012,2020
